Member_ID,Join_Date,Gender,Age,Membership_Type,Tenure_Months,Avg_Visits_Per_Week,Last_Visit_Date,Days_Since_Last_Visit,Monthly_Fee,Total_Revenue
M12602,2023-02-08,Female,18,Standard,24,2.2,2025-01-17,15,40,960
M12603,2024-11-27,Female,46,Standard,3,3.47,2025-02-01,0,40,120
M12604,2024-08-16,Female,30,Premium,6,3.26,2025-01-30,2,60,360
M12605,2022-05-05,Female,23,Weekend,33,0.72,2025-01-16,16,25,825
M12606,2022-03-17,Male,18,Standard,35,1.88,2025-01-20,12,40,1400
M12607,2022-09-10,Female,42,Standard,29,2.35,2025-01-08,24,40,1160
M12608,2022-12-31,Female,44,Weekend,26,1.8,2025-01-18,14,25,650
M12609,2024-08-08,Male,39,Weekend,6,1.53,2025-01-12,20,25,150
M12610,2023-05-25,Male,34,Weekend,21,1.25,2024-12-30,33,25,525
M12611,2022-04-17,Male,44,Premium,34,3.91,2025-01-24,8,60,2040
M12612,2022-02-20,Female,46,Premium,36,4.6,2025-01-31,1,60,2160
M12613,2022-05-03,Male,20,Premium,33,4.6,2025-01-23,9,60,1980
M12614,2023-10-20,Female,34,Premium,16,4.32,2025-01-25,7,60,960
M12615,2024-04-06,Male,19,Weekend,10,2.4,2025-01-12,20,25,250
M12616,2022-02-02,Female,49,Standard,36,2.68,2025-01-17,15,40,1440
M12617,2024-04-05,Female,39,Premium,10,2.52,2025-01-10,22,60,600
M12618,2023-04-01,Male,24,Premium,22,3.23,2025-01-28,4,60,1320
M12619,2023-05-07,Female,18,Premium,21,3.32,2025-01-27,5,60,1260
M12620,2022-01-04,Male,43,Standard,37,2.59,2025-01-27,5,40,1480
M12621,2023-04-16,Female,38,Standard,22,3.31,2025-01-31,1,40,880
M12622,2022-01-28,Female,39,Weekend,37,2.18,2025-01-07,25,25,925
M12623,2022-10-08,Female,32,Weekend,28,0.96,2025-01-16,16,25,700
M12624,2022-08-31,Male,21,Premium,30,3.8,2025-01-31,1,60,1800
M12625,2022-06-26,Female,23,Premium,32,4.15,2025-01-22,10,60,1920
M12626,2022-12-17,Male,38,Premium,26,4.97,2025-01-29,3,60,1560
M12627,2022-04-19,Female,30,Premium,34,2.58,2025-01-12,20,60,2040
M12628,2023-05-14,Female,46,Weekend,21,1.43,2025-01-21,11,25,525
M12629,2023-07-08,Male,44,Standard,19,3.48,2025-01-23,9,40,760
M12630,2023-09-15,Male,40,Standard,17,3.45,2025-02-01,0,40,680
M12631,2023-12-11,Female,49,Standard,14,2.16,2025-01-13,19,40,560
M12632,2024-03-12,Female,30,Premium,11,2.5,2025-01-07,25,60,660
M12633,2022-09-25,Female,37,Premium,29,3.97,2025-01-22,10,60,1740
M12634,2024-06-13,Female,18,Standard,8,3.23,2025-01-26,6,40,320
M12635,2024-02-04,Female,19,Standard,12,2.15,2025-01-20,12,40,480
M12636,2022-06-26,Female,23,Premium,32,4.84,2025-01-24,8,60,1920
M12637,2023-11-24,Male,47,Standard,15,2.17,2025-01-12,20,40,600
M12638,2024-09-11,Female,46,Weekend,5,1.72,2025-01-23,9,25,125
M12639,2023-04-27,Male,43,Standard,22,2.94,2025-01-13,19,40,880
M12640,2023-08-30,Female,46,Standard,18,2.19,2025-01-12,20,40,720
M12641,2022-01-28,Female,49,Standard,37,2.2,2025-01-27,5,40,1480
M12642,2022-09-28,Male,28,Standard,29,2.44,2025-01-24,8,40,1160
M12643,2022-09-18,Female,35,Standard,29,3.17,2025-01-27,5,40,1160
M12644,2023-01-09,Female,30,Weekend,25,0.7,2025-01-10,22,25,625
M12645,2023-09-11,Male,38,Premium,17,4.08,2025-02-01,0,60,1020
M12646,2022-02-19,Female,29,Standard,36,2.85,2025-01-21,11,40,1440
M12647,2023-10-12,Male,37,Premium,16,3.89,2025-01-22,10,60,960
M12648,2023-05-21,Female,24,Premium,21,4.84,2025-01-22,10,60,1260
M12649,2022-10-01,Female,37,Standard,28,2.7,2025-01-08,24,40,1120
M12650,2024-07-04,Male,24,Weekend,7,1.77,2025-01-08,24,25,175
M12651,2023-12-20,Male,44,Premium,14,4.0,2025-02-01,0,60,840
M12652,2023-12-31,Female,41,Premium,14,4.31,2025-01-23,9,60,840
M12653,2024-04-20,Male,24,Premium,10,2.84,2025-01-24,8,60,600
M12654,2022-10-20,Male,19,Standard,28,3.29,2025-01-25,7,40,1120
M12655,2024-01-05,Male,28,Premium,13,2.61,2025-01-11,21,60,780
M12656,2023-05-29,Female,18,Premium,21,4.1,2025-01-25,7,60,1260
M12657,2023-02-27,Male,38,Standard,24,2.73,2025-01-21,11,40,960
M12658,2023-12-14,Male,46,Premium,14,3.02,2025-01-30,2,60,840
M12659,2024-10-25,Male,49,Standard,4,1.58,2025-01-11,21,40,160
M12660,2023-09-03,Male,30,Standard,17,1.78,2025-01-09,23,40,680
M12661,2022-11-11,Male,29,Premium,27,3.18,2025-01-27,5,60,1620
M12662,2024-08-31,Female,30,Standard,6,3.26,2025-01-28,4,40,240
M12663,2022-01-06,Female,24,Standard,37,3.21,2025-01-24,8,40,1480
M12664,2023-08-30,Female,29,Standard,18,1.63,2025-01-14,18,40,720
M12665,2024-12-26,Female,34,Standard,2,2.08,2025-01-19,13,40,80
M12666,2022-07-10,Female,44,Premium,31,4.72,2025-01-24,8,60,1860
M12667,2022-02-15,Male,25,Weekend,36,0.97,2025-01-04,28,25,900
M12668,2023-08-30,Male,20,Standard,18,3.49,2025-01-25,7,40,720
M12669,2023-03-27,Female,24,Premium,23,3.14,2025-01-23,9,60,1380
M12670,2023-03-26,Male,36,Premium,23,4.35,2025-01-25,7,60,1380
M12671,2022-12-26,Male,37,Premium,26,3.54,2025-01-25,7,60,1560
M12672,2022-01-31,Male,25,Premium,37,2.84,2025-01-24,8,60,2220
M12673,2022-04-04,Female,31,Standard,34,2.01,2025-01-23,9,40,1360
M12674,2024-04-07,Male,31,Premium,10,4.19,2025-01-26,6,60,600
M12675,2024-01-19,Male,19,Premium,13,3.34,2025-01-26,6,60,780
M12676,2024-12-03,Female,23,Standard,2,2.71,2025-01-18,14,40,80
M12677,2022-09-25,Female,33,Premium,29,3.01,2025-02-01,0,60,1740
M12678,2022-12-28,Male,43,Standard,26,2.4,2025-01-27,5,40,1040
M12679,2024-07-01,Male,26,Standard,7,2.52,2025-01-16,16,40,280
M12680,2024-09-26,Female,43,Premium,5,3.53,2025-01-31,1,60,300
M12681,2022-08-01,Female,42,Standard,30,1.9,2025-01-20,12,40,1200
M12682,2024-10-18,Male,38,Standard,4,2.42,2025-01-23,9,40,160
M12683,2022-03-03,Male,32,Premium,35,4.23,2025-01-29,3,60,2100
M12684,2022-04-08,Female,36,Premium,34,4.91,2025-01-30,2,60,2040
M12685,2023-03-06,Male,32,Standard,23,3.08,2025-01-31,1,40,920
M12686,2024-08-14,Female,39,Weekend,6,0.82,2025-01-05,27,25,150
M12687,2024-09-10,Female,29,Standard,5,2.05,2025-01-25,7,40,200
M12688,2023-07-29,Female,26,Premium,19,2.7,2025-01-10,22,60,1140
M12689,2024-04-19,Male,33,Standard,10,1.77,2025-01-14,18,40,400
M12690,2022-12-04,Male,49,Standard,26,2.0,2025-01-19,13,40,1040
M12691,2023-07-29,Female,23,Standard,19,1.9,2025-01-22,10,40,760
M12692,2024-02-12,Female,37,Standard,12,1.93,2025-01-08,24,40,480
M12693,2022-07-11,Female,45,Standard,31,1.96,2025-01-20,12,40,1240
M12694,2022-04-21,Female,44,Weekend,34,1.1,2025-01-15,17,25,850
M12695,2023-09-06,Male,32,Standard,17,1.75,2025-01-14,18,40,680
M12696,2022-04-25,Female,30,Standard,34,2.06,2025-01-19,13,40,1360
M12697,2024-05-28,Female,38,Premium,9,4.22,2025-01-27,5,60,540
M12698,2023-03-01,Female,40,Weekend,23,0.97,2025-01-03,29,25,575
M12699,2023-12-22,Male,27,Weekend,14,0.84,2025-01-08,24,25,350
M12700,2023-10-21,Female,31,Premium,16,2.67,2025-01-16,16,60,960
M12701,2022-10-30,Female,46,Standard,28,2.5,2025-01-09,23,40,1120
M12702,2022-08-29,Female,20,Premium,30,4.6,2025-01-26,6,60,1800
M12703,2022-08-09,Female,47,Standard,30,1.62,2025-01-09,23,40,1200
M12704,2024-07-19,Female,29,Standard,7,2.58,2025-01-21,11,40,280
M12705,2024-03-19,Male,42,Premium,11,4.13,2025-01-27,5,60,660
M12706,2023-05-06,Male,18,Weekend,21,1.68,2025-01-18,14,25,525
M12707,2024-06-13,Male,49,Premium,8,4.69,2025-01-26,6,60,480
M12708,2022-07-17,Female,41,Standard,31,3.23,2025-01-25,7,40,1240
M12709,2024-01-01,Female,38,Standard,13,1.61,2025-01-13,19,40,520
M12710,2023-07-24,Male,33,Premium,19,3.4,2025-01-27,5,60,1140
M12711,2023-04-23,Female,27,Premium,22,4.18,2025-01-28,4,60,1320
M12712,2023-07-06,Male,26,Premium,19,4.88,2025-02-01,0,60,1140
M12713,2023-09-20,Female,35,Standard,17,3.11,2025-01-29,3,40,680
M12714,2023-03-18,Male,18,Standard,23,1.85,2025-01-15,17,40,920
M12715,2022-07-24,Male,27,Premium,31,3.2,2025-01-22,10,60,1860
M12716,2023-08-30,Female,24,Premium,18,4.41,2025-01-26,6,60,1080
M12717,2024-09-23,Female,27,Premium,5,3.68,2025-01-26,6,60,300
M12718,2023-12-17,Male,29,Standard,14,2.59,2025-01-23,9,40,560
M12719,2023-10-17,Male,28,Standard,16,2.72,2025-01-19,13,40,640
M12720,2022-08-13,Female,26,Premium,30,2.76,2025-01-25,7,60,1800
M12721,2023-09-09,Male,47,Standard,17,3.21,2025-01-25,7,40,680
M12722,2022-06-22,Female,22,Premium,32,4.66,2025-01-29,3,60,1920
M12723,2024-01-02,Male,44,Weekend,13,1.44,2025-01-15,17,25,325
M12724,2022-11-28,Female,21,Weekend,27,1.75,2025-01-18,14,25,675
M12725,2023-11-18,Female,37,Standard,15,2.82,2025-01-20,12,40,600
M12726,2024-09-23,Female,45,Weekend,5,0.88,2025-01-07,25,25,125
M12727,2022-12-02,Male,30,Weekend,26,0.73,2024-12-31,32,25,650
M12728,2024-02-26,Female,25,Weekend,12,0.54,2024-12-18,45,25,300
M12729,2022-09-30,Female,33,Standard,29,3.33,2025-01-27,5,40,1160
M12730,2022-04-10,Female,18,Premium,34,3.36,2025-01-29,3,60,2040
M12731,2023-04-07,Male,34,Premium,22,2.71,2025-01-17,15,60,1320
M12732,2024-08-29,Female,32,Premium,6,3.66,2025-01-28,4,60,360
M12733,2022-09-09,Female,41,Standard,29,1.65,2025-01-25,7,40,1160
M12734,2024-05-17,Female,32,Premium,9,2.71,2025-01-24,8,60,540
M12735,2023-12-23,Female,35,Premium,14,3.72,2025-01-23,9,60,840
M12736,2022-08-19,Female,43,Standard,30,2.52,2025-01-18,14,40,1200
M12737,2022-03-07,Male,23,Premium,35,3.95,2025-01-28,4,60,2100
M12738,2023-03-29,Female,19,Standard,23,2.81,2025-01-27,5,40,920
M12739,2023-07-29,Female,22,Weekend,19,1.84,2025-01-10,22,25,475
M12740,2023-12-29,Male,36,Standard,14,2.37,2025-01-23,9,40,560
M12741,2024-08-02,Male,24,Standard,6,2.79,2025-01-10,22,40,240
M12742,2022-04-12,Male,26,Standard,34,2.11,2025-01-24,8,40,1360
M12743,2022-02-10,Male,19,Standard,36,2.38,2025-01-19,13,40,1440
M12744,2022-02-15,Female,24,Premium,36,3.48,2025-01-30,2,60,2160
M12745,2022-11-13,Male,49,Weekend,27,1.16,2025-01-04,28,25,675
M12746,2024-01-20,Female,46,Premium,13,3.1,2025-01-29,3,60,780
M12747,2022-12-08,Male,46,Premium,26,2.7,2025-01-07,25,60,1560
M12748,2024-09-05,Male,41,Standard,5,2.51,2025-01-25,7,40,200
M12749,2024-06-20,Female,31,Premium,8,3.84,2025-01-29,3,60,480
M12750,2022-12-13,Male,43,Premium,26,3.34,2025-01-22,10,60,1560
M12751,2022-07-11,Male,48,Premium,31,4.94,2025-01-26,6,60,1860
M12752,2023-10-09,Female,41,Premium,16,3.89,2025-02-01,0,60,960
M12753,2024-03-26,Male,40,Premium,11,4.72,2025-01-26,6,60,660
M12754,2024-04-17,Male,47,Premium,10,3.93,2025-01-28,4,60,600
M12755,2024-06-01,Male,32,Standard,8,1.88,2025-01-12,20,40,320
M12756,2023-06-05,Female,29,Weekend,20,2.45,2025-01-20,12,25,500
M12757,2022-01-07,Female,37,Premium,37,4.71,2025-01-30,2,60,2220
M12758,2022-09-29,Female,21,Weekend,29,1.44,2025-01-04,28,25,725
M12759,2023-09-27,Female,43,Premium,17,3.11,2025-01-24,8,60,1020
M12760,2023-05-10,Female,30,Premium,21,3.06,2025-01-22,10,60,1260
M12761,2022-08-19,Male,46,Premium,30,4.52,2025-01-27,5,60,1800
M12762,2022-01-06,Female,26,Standard,37,1.64,2025-01-07,25,40,1480
M12763,2024-03-08,Male,48,Standard,11,2.78,2025-01-16,16,40,440
M12764,2023-08-06,Female,29,Standard,18,2.78,2025-01-15,17,40,720
M12765,2024-04-10,Male,27,Standard,10,1.86,2025-01-17,15,40,400
M12766,2024-12-17,Female,26,Standard,2,2.91,2025-01-08,24,40,80
M12767,2023-08-02,Female,38,Standard,18,2.91,2025-01-15,17,40,720
M12768,2023-11-02,Male,40,Weekend,15,1.2,2025-01-11,21,25,375
M12769,2023-02-06,Male,24,Premium,24,3.71,2025-01-29,3,60,1440
M12770,2024-03-31,Male,42,Premium,11,4.58,2025-01-26,6,60,660
M12771,2022-04-29,Male,29,Standard,34,2.55,2025-01-14,18,40,1360
M12772,2022-06-15,Female,33,Standard,32,2.74,2025-01-24,8,40,1280
M12773,2022-11-03,Male,32,Premium,27,3.53,2025-01-26,6,60,1620
M12774,2023-11-09,Male,24,Premium,15,2.87,2025-01-12,20,60,900
M12775,2022-09-25,Female,25,Standard,29,3.5,2025-01-27,5,40,1160
M12776,2022-04-06,Male,24,Standard,34,2.56,2025-01-13,19,40,1360
M12777,2024-12-11,Male,28,Premium,2,3.34,2025-02-01,0,60,120
M12778,2023-09-11,Male,21,Weekend,17,1.93,2025-01-17,15,25,425
M12779,2024-10-11,Female,45,Standard,4,2.74,2025-01-12,20,40,160
M12780,2023-09-19,Male,35,Standard,17,1.97,2025-01-12,20,40,680
M12781,2022-07-09,Female,36,Standard,31,3.25,2025-01-28,4,40,1240
M12782,2022-08-28,Male,24,Weekend,30,0.64,2024-12-19,44,25,750
M12783,2024-12-13,Female,47,Premium,2,4.01,2025-01-26,6,60,120
M12784,2023-08-23,Female,44,Premium,18,3.69,2025-02-01,0,60,1080
M12785,2024-11-09,Male,44,Standard,3,2.14,2025-01-12,20,40,120
M12786,2022-10-29,Male,30,Standard,28,3.15,2025-01-28,4,40,1120
M12787,2023-03-23,Male,26,Premium,23,4.14,2025-01-26,6,60,1380
M12788,2023-09-21,Male,46,Weekend,17,2.02,2025-01-10,22,25,425
M12789,2024-01-27,Male,47,Standard,13,2.33,2025-01-24,8,40,520
M12790,2023-05-04,Male,44,Premium,21,4.86,2025-01-24,8,60,1260
M12791,2022-02-08,Female,35,Premium,36,3.36,2025-01-23,9,60,2160
M12792,2024-01-22,Female,47,Premium,13,3.83,2025-01-27,5,60,780
M12793,2024-01-25,Male,24,Standard,13,3.37,2025-01-28,4,40,520
M12794,2022-10-18,Female,37,Weekend,28,0.67,2024-12-20,43,25,700
M12795,2023-09-22,Male,33,Standard,17,1.72,2025-01-10,22,40,680
M12796,2022-08-11,Male,40,Weekend,30,2.49,2025-01-14,18,25,750
M12797,2022-09-25,Female,45,Weekend,29,2.44,2025-01-25,7,25,725
M12798,2024-04-14,Male,22,Standard,10,3.04,2025-01-30,2,40,400
M12799,2023-11-16,Female,24,Standard,15,2.47,2025-01-18,14,40,600
M12800,2024-12-21,Male,23,Standard,2,2.51,2025-01-09,23,40,80
M12801,2022-04-03,Female,46,Standard,34,2.01,2025-01-22,10,40,1360
M12802,2022-05-25,Male,19,Premium,33,3.58,2025-01-31,1,60,1980
M12803,2023-07-12,Female,45,Standard,19,2.36,2025-01-17,15,40,760
M12804,2023-06-03,Female,24,Premium,20,2.59,2025-01-14,18,60,1200
M12805,2022-07-03,Male,38,Weekend,31,1.41,2024-12-26,37,25,775
M12806,2022-03-17,Male,48,Weekend,35,1.46,2025-01-04,28,25,875
M12807,2023-04-19,Female,26,Premium,22,4.16,2025-01-28,4,60,1320
M12808,2023-06-17,Male,30,Premium,20,3.79,2025-01-22,10,60,1200
M12809,2024-06-02,Male,46,Standard,8,3.22,2025-01-27,5,40,320
M12810,2024-05-19,Male,44,Standard,9,2.24,2025-01-26,6,40,360
M12811,2022-12-09,Male,34,Premium,26,3.52,2025-01-26,6,60,1560
M12812,2023-12-17,Male,34,Standard,14,2.64,2025-01-23,9,40,560
M12813,2022-12-29,Male,32,Premium,26,3.01,2025-01-26,6,60,1560
M12814,2022-05-16,Female,35,Premium,33,3.48,2025-01-24,8,60,1980
M12815,2022-03-04,Female,41,Premium,35,4.22,2025-01-22,10,60,2100
M12816,2024-03-20,Male,32,Premium,11,3.53,2025-02-01,0,60,660
M12817,2023-04-19,Female,28,Standard,22,3.31,2025-01-26,6,40,880
M12818,2022-07-26,Male,42,Weekend,31,1.73,2025-01-18,14,25,775
M12819,2023-06-21,Female,44,Standard,20,1.81,2025-01-10,22,40,800
M12820,2022-07-30,Male,44,Standard,31,2.47,2025-01-14,18,40,1240
M12821,2024-01-25,Male,29,Premium,13,4.41,2025-01-23,9,60,780
M12822,2024-03-02,Male,40,Standard,11,2.79,2025-01-26,6,40,440
M12823,2024-11-16,Female,34,Premium,3,4.71,2025-01-27,5,60,180
M12824,2024-04-08,Male,29,Standard,10,3.0,2025-01-26,6,40,400
M12825,2023-03-25,Male,24,Weekend,23,0.62,2024-12-21,42,25,575
M12826,2023-01-03,Female,46,Premium,25,2.78,2025-01-20,12,60,1500
M12827,2024-09-28,Female,41,Standard,5,2.8,2025-01-08,24,40,200
M12828,2024-04-03,Male,24,Premium,10,3.1,2025-01-23,9,60,600
M12829,2024-05-22,Female,46,Premium,9,3.97,2025-01-24,8,60,540
M12830,2023-07-17,Female,45,Premium,19,4.48,2025-01-29,3,60,1140
M12831,2022-01-24,Male,38,Premium,37,3.94,2025-02-01,0,60,2220
M12832,2022-07-31,Male,45,Premium,31,3.54,2025-01-31,1,60,1860
M12833,2023-01-18,Male,40,Premium,25,4.12,2025-01-22,10,60,1500
M12834,2024-04-04,Male,27,Standard,10,1.79,2025-01-10,22,40,400
M12835,2023-06-30,Female,33,Premium,20,4.31,2025-01-26,6,60,1200
M12836,2023-06-18,Male,28,Standard,20,2.89,2025-01-08,24,40,800
M12837,2022-11-17,Male,33,Weekend,27,1.53,2025-01-23,9,25,675
M12838,2024-10-11,Male,19,Standard,4,2.06,2025-01-09,23,40,160
M12839,2024-05-28,Female,42,Premium,9,4.49,2025-01-23,9,60,540
M12840,2022-12-05,Male,19,Premium,26,3.78,2025-01-22,10,60,1560
M12841,2024-02-14,Male,35,Weekend,12,0.62,2025-01-03,29,25,300
M12842,2024-06-04,Male,22,Standard,8,3.34,2025-01-22,10,40,320
M12843,2023-12-26,Female,31,Standard,14,3.04,2025-01-22,10,40,560
M12844,2023-06-07,Male,48,Premium,20,3.96,2025-01-22,10,60,1200
M12845,2024-03-02,Male,25,Standard,11,2.37,2025-01-12,20,40,440
M12846,2023-08-21,Male,23,Premium,18,4.9,2025-02-01,0,60,1080
M12847,2024-11-03,Male,49,Weekend,3,2.05,2025-01-18,14,25,75
M12848,2022-06-19,Female,45,Weekend,32,1.57,2025-01-14,18,25,800
M12849,2024-07-16,Female,26,Premium,7,4.13,2025-01-28,4,60,420
M12850,2023-08-29,Male,23,Standard,18,2.06,2025-01-16,16,40,720
M12851,2024-10-27,Female,38,Premium,4,2.99,2025-01-18,14,60,240
M12852,2022-05-27,Female,34,Standard,33,2.05,2025-01-07,25,40,1320
M12853,2022-01-14,Male,25,Weekend,37,1.09,2025-01-08,24,25,925
M12854,2024-11-21,Male,20,Standard,3,2.98,2025-01-15,17,40,120
M12855,2023-12-24,Female,29,Premium,14,2.85,2025-01-07,25,60,840
M12856,2024-05-31,Male,30,Premium,9,4.44,2025-01-30,2,60,540
M12857,2023-03-01,Male,35,Weekend,23,1.55,2025-01-22,10,25,575
M12858,2023-09-11,Male,40,Standard,17,2.27,2025-01-22,10,40,680
M12859,2024-12-21,Male,28,Standard,2,2.1,2025-01-25,7,40,80
M12860,2023-06-03,Female,19,Premium,20,3.78,2025-02-01,0,60,1200
M12861,2024-08-14,Male,31,Premium,6,3.29,2025-01-24,8,60,360
M12862,2024-03-23,Female,48,Weekend,11,1.36,2024-12-20,43,25,275
M12863,2024-06-18,Male,18,Standard,8,2.98,2025-01-26,6,40,320
M12864,2022-08-11,Male,44,Standard,30,2.75,2025-01-26,6,40,1200
M12865,2023-06-28,Female,48,Standard,20,3.0,2025-01-27,5,40,800
M12866,2022-01-23,Female,32,Standard,37,2.93,2025-01-07,25,40,1480
M12867,2022-03-26,Female,46,Premium,35,4.54,2025-01-27,5,60,2100
M12868,2023-11-06,Female,35,Premium,15,3.0,2025-01-29,3,60,900
M12869,2023-02-09,Male,39,Standard,24,3.49,2025-01-25,7,40,960
M12870,2023-03-17,Male,35,Standard,23,2.45,2025-01-17,15,40,920
M12871,2024-12-02,Female,34,Standard,2,2.94,2025-01-07,25,40,80
M12872,2022-09-03,Male,18,Weekend,29,1.86,2025-01-12,20,25,725
M12873,2022-12-31,Male,31,Premium,26,3.92,2025-01-28,4,60,1560
M12874,2023-06-19,Male,37,Premium,20,4.99,2025-01-26,6,60,1200
M12875,2022-06-01,Female,41,Weekend,32,0.93,2025-01-15,17,25,800
M12876,2023-01-29,Female,39,Standard,25,2.34,2025-01-26,6,40,1000
M12877,2023-02-04,Female,33,Standard,24,1.76,2025-01-20,12,40,960
M12878,2023-01-28,Female,21,Standard,25,1.86,2025-01-12,20,40,1000
M12879,2023-06-12,Female,39,Standard,20,2.93,2025-01-13,19,40,800
M12880,2022-08-26,Female,23,Premium,30,2.51,2025-01-13,19,60,1800
M12881,2022-06-20,Female,42,Standard,32,3.28,2025-01-22,10,40,1280
M12882,2023-09-17,Male,33,Weekend,17,1.77,2025-01-18,14,25,425
M12883,2024-02-02,Male,37,Standard,12,2.38,2025-01-23,9,40,480
M12884,2022-07-08,Female,23,Standard,31,2.16,2025-01-13,19,40,1240
M12885,2023-06-13,Male,32,Premium,20,2.82,2025-01-27,5,60,1200
M12886,2023-12-17,Male,43,Premium,14,4.8,2025-01-24,8,60,840
M12887,2023-09-21,Female,18,Premium,17,4.28,2025-01-26,6,60,1020
M12888,2023-05-25,Male,24,Premium,21,3.34,2025-01-22,10,60,1260
M12889,2023-08-11,Male,40,Weekend,18,0.64,2025-01-13,19,25,450
M12890,2024-01-23,Female,28,Standard,13,2.15,2025-01-16,16,40,520
M12891,2023-12-14,Female,18,Standard,14,1.87,2025-01-20,12,40,560
M12892,2024-03-18,Male,25,Standard,11,3.07,2025-01-23,9,40,440
M12893,2022-01-10,Female,31,Premium,37,4.3,2025-01-28,4,60,2220
M12894,2024-06-01,Female,22,Weekend,8,1.5,2025-01-17,15,25,200
M12895,2023-12-11,Male,30,Premium,14,4.71,2025-01-31,1,60,840
M12896,2024-07-13,Female,48,Premium,7,2.95,2025-01-26,6,60,420
M12897,2024-07-07,Male,32,Standard,7,2.4,2025-01-13,19,40,280
M12898,2024-09-23,Female,26,Weekend,5,1.92,2025-01-18,14,25,125
M12899,2023-03-01,Male,25,Weekend,23,0.64,2025-01-03,29,25,575
M12900,2022-06-13,Female,36,Premium,32,3.43,2025-01-30,2,60,1920
M12901,2022-02-10,Male,34,Weekend,36,1.64,2025-01-27,5,25,900
M12902,2024-02-19,Female,36,Premium,12,3.42,2025-01-23,9,60,720
M12903,2022-04-18,Male,47,Premium,34,3.7,2025-02-01,0,60,2040
M12904,2024-01-31,Female,35,Weekend,13,1.72,2025-01-24,8,25,325
M12905,2023-10-29,Male,35,Weekend,16,1.24,2025-01-10,22,25,400
M12906,2023-06-22,Female,44,Standard,20,1.71,2025-01-10,22,40,800
M12907,2024-11-13,Male,48,Standard,3,1.78,2025-01-22,10,40,120
M12908,2024-08-11,Male,21,Weekend,6,1.55,2025-01-10,22,25,150
M12909,2023-08-15,Female,19,Standard,18,1.85,2025-01-17,15,40,720
M12910,2024-06-08,Female,41,Weekend,8,2.28,2025-01-18,14,25,200
M12911,2022-05-15,Male,22,Standard,33,3.17,2025-01-27,5,40,1320
M12912,2023-11-11,Female,34,Weekend,15,1.2,2024-12-23,40,25,375
M12913,2024-08-05,Male,39,Weekend,6,2.16,2025-01-27,5,25,150
M12914,2022-08-12,Male,45,Premium,30,3.83,2025-01-22,10,60,1800
M12915,2024-11-03,Male,24,Weekend,3,0.82,2024-12-25,38,25,75
M12916,2023-08-25,Male,49,Standard,18,2.73,2025-01-11,21,40,720
M12917,2022-04-27,Male,46,Premium,34,4.2,2025-01-28,4,60,2040
M12918,2022-11-23,Male,33,Standard,27,1.67,2025-01-23,9,40,1080
M12919,2024-12-08,Female,18,Premium,2,3.29,2025-01-26,6,60,120
M12920,2024-01-14,Male,46,Standard,13,1.51,2025-01-22,10,40,520
M12921,2024-06-10,Male,29,Weekend,8,1.13,2025-01-12,20,25,200
M12922,2022-06-08,Male,36,Premium,32,3.34,2025-01-25,7,60,1920
M12923,2023-11-26,Male,26,Standard,15,2.76,2025-01-16,16,40,600
M12924,2024-09-24,Male,33,Weekend,5,0.9,2025-01-12,20,25,125
M12925,2023-07-15,Female,46,Standard,19,1.56,2025-01-27,5,40,760
M12926,2023-11-11,Female,47,Premium,15,3.29,2025-01-26,6,60,900
M12927,2024-04-30,Male,24,Standard,10,3.15,2025-01-31,1,40,400
M12928,2024-07-01,Male,47,Standard,7,2.3,2025-01-13,19,40,280
M12929,2023-01-03,Male,46,Standard,25,2.33,2025-01-12,20,40,1000
M12930,2022-07-07,Female,32,Weekend,31,1.44,2025-01-09,23,25,775
M12931,2024-03-24,Female,29,Standard,11,3.0,2025-01-26,6,40,440
M12932,2024-09-02,Male,21,Weekend,5,1.46,2025-01-06,26,25,125
M12933,2024-05-01,Female,48,Standard,9,1.68,2025-01-26,6,40,360
M12934,2023-02-24,Male,23,Premium,24,3.02,2025-01-25,7,60,1440
M12935,2024-07-25,Male,23,Standard,7,1.88,2025-01-08,24,40,280
M12936,2024-12-20,Female,32,Standard,2,2.52,2025-01-25,7,40,80
M12937,2024-07-09,Female,45,Standard,7,1.56,2025-01-09,23,40,280
M12938,2023-10-12,Female,20,Premium,16,3.21,2025-01-29,3,60,960
M12939,2023-03-17,Female,19,Premium,23,4.02,2025-01-24,8,60,1380
M12940,2022-12-22,Female,22,Premium,26,3.39,2025-01-22,10,60,1560
M12941,2022-12-29,Male,25,Premium,26,4.27,2025-01-31,1,60,1560
M12942,2024-08-19,Female,36,Standard,6,2.28,2025-01-21,11,40,240
M12943,2022-04-10,Male,38,Premium,34,4.95,2025-01-23,9,60,2040
M12944,2024-03-23,Female,47,Standard,11,3.43,2025-01-31,1,40,440
M12945,2022-05-14,Male,33,Premium,33,4.5,2025-01-24,8,60,1980
M12946,2022-12-28,Female,36,Premium,26,4.89,2025-02-01,0,60,1560
M12947,2024-05-20,Female,47,Standard,9,1.91,2025-01-14,18,40,360
M12948,2023-12-23,Male,40,Premium,14,4.38,2025-01-26,6,60,840
M12949,2024-06-04,Female,48,Weekend,8,1.14,2025-01-18,14,25,200
M12950,2022-04-15,Male,33,Premium,34,4.31,2025-01-26,6,60,2040
M12951,2024-07-19,Female,23,Standard,7,2.25,2025-01-18,14,40,280
M12952,2022-07-01,Male,39,Weekend,31,1.08,2025-01-02,30,25,775
